id,question,answerable,reference_answer,source_contains,first_relevant_rank,reciprocal_rank,retrieval_ms,retrieved_sources,hit@1,hit@3,hit@5,generated_answer,total_ms,basic_correct,safe_refusal,judge_correctness,judge_faithfulness,judge_relevance,judge_safe_refusal
q040,项目评测脚本可以统计哪些类型的指标？,True,Hit@K、MRR、回答正确性、Faithfulness、Relevance、Safe Refusal、检索延迟和端到端延迟,deployment_guide.md,1,1.0,0.65,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md,1,1,1,"项目评测脚本 `evaluation/evaluate_rag.py` 可以统计以下类型指标：

- 检索指标：`Hit@K`、`MRR`
- 回答质量指标：回答正确性（`basic_correctness`）
- 生成质量指标：`Faithfulness`、`Answer Relevancy / Relevance`
- 安全拒答能力：`Safe Refusal`
- 性能指标：检索延迟、端到端延迟",4427.51,1,,1.0,1.0,1.0,1.0
q041,项目单个上传文件最大允许多少 MB？,False,当前知识库资料未提供该信息,,,0.0,0.74,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md,0,0,0,当前知识库资料未提供单个上传文件最大允许多少 MB 的信息，建议联系人工客服进一步确认。,3313.56,,1,1.0,1.0,0.9,1.0
q042,项目正式部署在 AWS 还是阿里云 ECS？,False,当前知识库资料未提供该信息,,,0.0,0.52,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__008.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md,0,0,0,当前知识库资料未提供项目正式部署在 AWS 还是阿里云 ECS 的信息，建议联系人工客服进一步确认。,3845.16,,1,1.0,0.9,0.9,1.0
q043,系统最多支持多少个并发用户？,False,当前知识库资料未提供该信息,,,0.0,0.71,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__001.md,0,0,0,当前知识库资料未提供系统最多支持多少个并发用户的信息，建议联系人工客服进一步确认。,3582.77,,1,1.0,1.0,1.0,1.0
q044,生产环境使用的 GPU 型号是什么？,False,当前知识库资料未提供该信息,,,0.0,0.4,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md,0,0,0,当前知识库资料未提供生产环境使用的 GPU 型号信息，建议联系人工客服进一步确认。,3471.12,,1,1.0,0.9,0.9,1.0
q045,服务器每个月的成本是多少？,False,当前知识库资料未提供该信息,,,0.0,0.66,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md,0,0,0,当前知识库资料未提供服务器每月成本的相关信息，建议联系人工客服进一步确认。,2474.31,,1,1.0,0.9,0.9,1.0
q046,项目正式上线日期是哪一天？,False,当前知识库资料未提供该信息,,,0.0,0.97,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md,0,0,0,当前知识库资料未提供项目正式上线日期的信息，建议联系人工客服进一步确认。,2503.58,,1,1.0,1.0,0.9,1.0
q047,系统是否支持微信扫码登录？,False,当前知识库资料未提供该信息,,,0.0,0.59,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md,0,0,0,当前知识库资料未提供系统是否支持微信扫码登录的信息，建议联系人工客服进一步确认。,2865.01,,1,1.0,1.0,1.0,1.0
q048,项目是否已经接入企业 SSO？,False,当前知识库资料未提供该信息,,,0.0,0.62,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md,0,0,0,当前知识库资料未提供项目是否已接入企业 SSO 的信息，建议联系人工客服进一步确认。,3405.08,,1,1.0,0.9,0.9,1.0
q049,系统的 SLA 可用性承诺是多少？,False,当前知识库资料未提供该信息,,,0.0,0.95,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md,0,0,0,当前知识库资料未提供系统的 SLA 可用性承诺信息，建议联系人工客服进一步确认。,3585.88,,1,1.0,1.0,1.0,1.0
q050,知识库管理员的默认账号密码是什么？,False,当前知识库资料未提供该信息,,,0.0,0.77,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md,0,0,0,当前知识库资料未提供该信息，建议联系人工客服进一步确认。,3089.66,,1,1.0,0.9,0.9,1.0
q051,前端用的是哪个框架和什么语言？,True,Vue 3 与 TypeScript,frontend_guide,,0.0,0.61,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md,0,0,0,当前知识库资料未提供前端使用的框架和语言信息，建议联系人工客服进一步确认。,3490.44,0,,0.0,1.0,0.3,1.0
q052,前端的构建工具是什么？,True,Vite,frontend_guide,1,1.0,0.4,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md,1,1,1,前端的构建工具是 **Vite**。,2154.62,1,,1.0,1.0,1.0,1.0
q053,前端构建产物输出到哪个目录？,True,frontend/web/dist,frontend_guide,1,1.0,0.89,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__000.md,1,1,1,前端构建产物输出到 `frontend/web/dist` 目录。,2100.03,1,,1.0,1.0,1.0,1.0
q054,前端要怎么构建？,True,npm install 与 npm run build,frontend_guide,1,1.0,0.61,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md,1,1,1,"前端构建方式如下：

```bash
cd frontend/web
npm install
npm run build
```

构建产物会输出到：

```bash
frontend/web/dist
```",4374.2,1,,1.0,1.0,1.0,1.0
q055,回答区域支持什么格式的渲染？,True,Markdown,frontend_guide,1,1.0,0.56,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md,1,1,1,回答区域支持 **Markdown** 格式渲染。,3337.8,1,,1.0,1.0,1.0,1.0
q056,渲染 Markdown 之前做了什么安全防护？,True,用 DOMPurify 清洗，防止 XSS 注入,frontend_guide,2,0.5,0.73,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md,0,1,1,渲染 Markdown 之前会使用 **DOMPurify** 进行清洗，以防止 **XSS 注入**。参考资料中说明其版本为 **dompurify 3.2.4**。,3273.69,1,,1.0,1.0,1.0,1.0
q057,页面上可以切换哪两种问答模式？,True,rag 与 chat,frontend_guide,1,1.0,0.81,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__002.md,1,1,1,页面上可以切换 **rag** 和 **chat** 两种问答模式。,2928.45,1,,1.0,1.0,1.0,1.0
q058,前端靠什么维持同一个会话的上下文？,True,请求中携带 session_id,frontend_guide,1,1.0,0.79,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md,1,1,1,前端通过在请求中携带 `session_id` 来维持同一个会话的上下文；后端会根据这个 `session_id` 维护对应的会话上下文。,3447.53,1,,1.0,1.0,1.0,1.0
q059,项目用哪个文件做容器化，是不是多阶段构建？,True,Dockerfile，采用多阶段构建,devops_ci,1,1.0,0.57,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__003.md,1,1,1,项目使用 **Dockerfile** 做容器化，并且该 Dockerfile **采用多阶段构建**。,2659.3,1,,1.0,1.0,1.0,1.0
q060,编排服务用的是哪个文件？,True,docker-compose.yml,devops_ci,1,1.0,0.62,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__009.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md,1,1,1,编排服务使用的是 `docker-compose.yml` 文件。,2504.13,1,,1.0,1.0,1.0,1.0
q061,GitHub Actions 的工作流文件叫什么？,True,.github/workflows/ci.yml,devops_ci,1,1.0,0.5,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md,1,1,1,GitHub Actions 的工作流文件是 `.github/workflows/ci.yml`。,2166.55,1,,1.0,1.0,1.0,1.0
q062,CI 里一共有哪三个 job？,True,backend-smoke、frontend-build、docker-build,devops_ci,1,1.0,0.44,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__004.md,1,1,1,CI 里一共有三个 job：`backend-smoke`、`frontend-build`、`docker-build`。,3896.89,1,,1.0,1.0,1.0,1.0
q063,后端冒烟测试用的 Python 版本是多少？,True,Python 3.11,devops_ci,1,1.0,0.76,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__008.md,1,1,1,后端冒烟测试使用的是 **Python 3.11**。,3212.53,1,,1.0,1.0,1.0,1.0
q064,前端构建 job 用的 Node 版本是多少？,True,Node 20,devops_ci,3,0.333333,0.56,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md,0,1,1,前端构建 job 使用的是 **Node 20**。,2630.3,1,,1.0,1.0,1.0,1.0
q065,docker-build 这个 job 依赖哪两个 job？,True,backend-smoke 与 frontend-build,devops_ci,1,1.0,0.49,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__009.md,1,1,1,docker-build 依赖 **backend-smoke** 和 **frontend-build** 这两个 job，并且需要它们都成功后才会执行。,2285.12,1,,1.0,1.0,1.0,1.0
q066,自动化工作流集成走的是哪个接口？,True,/api/webhook,devops_ci,1,1.0,1.18,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md,1,1,1,自动化工作流集成走的是 **`/api/webhook`** 接口。,2743.68,1,,1.0,1.0,1.0,1.0
q067,webhook 密钥校验失败会返回什么？,True,401 Invalid webhook secret,devops_ci,1,1.0,0.52,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__002.md,1,1,1,会返回 **401 Invalid webhook secret**。,3306.34,1,,1.0,1.0,1.0,1.0
q068,想开启链路追踪要接哪个平台？,True,LangSmith,devops_ci,1,1.0,0.57,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__000.md,1,1,1,"想开启链路追踪需要接入 **LangSmith**，并配置：

- `LANGCHAIN_TRACING_V2=true`
- `LANGCHAIN_API_KEY`
- `LANGCHAIN_PROJECT`",3098.13,1,,1.0,1.0,1.0,1.0
q069,检索评测脚本是哪个文件？,True,evaluation/evaluate_rag.py,eval_and_observability,1,1.0,0.34,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md,1,1,1,检索评测脚本是 `evaluation/evaluate_rag.py`。,2419.0,1,,1.0,1.0,1.0,1.0
q070,评测数据集存在哪个文件里？,True,evaluation/eval_dataset.jsonl,eval_and_observability,1,1.0,0.86,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__008.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md,1,1,1,评测数据集存在 `evaluation/eval_dataset.jsonl` 文件里。,2163.98,1,,1.0,1.0,1.0,1.0
q071,评测集里有多少条是用来测拒答的？,True,10 条不可答题,eval_and_observability,1,1.0,1.26,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md,1,1,1,评测集里有 **10 条** 用来测拒答。,3533.43,0,,1.0,1.0,1.0,1.0
q072,检索侧的评测指标有哪些？,True,Hit@K 与 MRR,eval_and_observability,1,1.0,0.53,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__009.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md,1,1,1,检索侧的评测指标有：**Hit@K** 和 **MRR**。,3252.83,1,,1.0,1.0,1.0,1.0
q073,Ragas 用来评测生成质量的哪两个维度？,True,Faithfulness 与 Answer Relevancy,eval_and_observability,1,1.0,0.76,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__009.md,1,1,1,Ragas 用来评测生成质量的两个维度是：**Faithfulness** 和 **Answer Relevancy**。,3943.32,1,,1.0,1.0,1.0,1.0
q074,多 Agent 链路里三个 Agent 分别叫什么？,True,document_parse_agent、retrieval_agent、generation_agent,eval_and_observability,,0.0,0.77,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__009.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md,0,0,0,当前知识库资料未提供多 Agent 链路中三个 Agent 的具体名称，建议联系人工客服进一步确认。,4698.11,0,,0.0,1.0,0.3,1.0
q075,哪个返回字段能看出这次回答调用了哪些 Agent？,True,agent_trace,eval_and_observability,1,1.0,0.89,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md,1,1,1,问答接口返回的 `agent_trace` 字段能看出本次回答实际调用了哪些 Agent。,3339.01,1,,1.0,1.0,1.0,1.0
q076,知识库里查不到依据时系统会怎么做？,True,提示联系人工客服，不编造答案,eval_and_observability,1,1.0,0.87,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__008.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md,1,1,1,知识库里查不到依据时，系统会提示联系人工客服，而不是凭空编造答案。,2957.6,0,,1.0,1.0,1.0,1.0
q077,评测会统计哪两类延迟？,True,检索延迟与端到端延迟,eval_and_observability,2,0.5,0.7,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__009.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__008.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md,0,1,1,评测会统计两类延迟：**检索延迟**和**端到端延迟**。,3839.09,0,,1.0,1.0,1.0,1.0
q078,一个会话最多能记住多少轮对话？,True,10 轮,session_and_storage,4,0.25,0.78,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__000.md,0,0,1,一个会话最多能记住 **10 轮对话**，由 `MAX_HISTORY_TURNS` 控制。,3554.54,1,,1.0,1.0,1.0,1.0
q079,上传同名文件会被覆盖吗？系统怎么处理？,True,不会，用 UUID 十六进制前缀重命名,session_and_storage,1,1.0,0.59,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md,1,1,1,不会被覆盖。系统会将上传文件以 UUID 十六进制前缀重命名后落盘，从而避免同名文件互相覆盖；上传文件会存放在 `data/uploads` 目录下。,3514.93,1,,1.0,1.0,1.0,1.0
